reference_id,school,division,conference,city,state,coaching_staff_url,camp_url,recruiting_questionnaire_url,program_x_url,source_url,snapshot_date,logo_url,distance_miles
crown-college-minnesota-d3,Crown College,D3,UMAC,St. Bonifacius,Minnesota,https://athletics.crown.edu/sports/football/coaches,https://athletics.crown.edu/sports/2023/4/26/camps.aspx,https://athletics.crown.edu/sports/football,https://x.com/CrownCollegeFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/509.png,
culver-stockton-college-missouri-naia,Culver-Stockton College,NAIA,Heart of America Athletic Conference,Canton,Missouri,https://www.cscwildcats.com/sports/fball/coaches/index,https://www.cscwildcats.com/sports/fball,https://www.cscwildcats.com/sports/fball,https://x.com/cscwildcatsfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,448
cumberland-university-tennessee-naia,Cumberland University,NAIA,Mid-South Conference,Lebanon,Tennessee,https://gocumberlandathletics.com/sports/football/coaches,https://www.cumberlandfootballcamps.com/,https://gocumberlandathletics.com/sports/football,https://x.com/CumberlandFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,627
curry-college-massachusetts-d3,Curry College,D3,CCC Football,Milton,Massachusetts,https://curryathletics.com/sports/fball/coaches/bandini_skip00.html?view=bio,https://www.curryathletics.com/sports/fball/index,https://curryathletics.com/sports/fball,https://x.com/curryfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/40.png,1484
dakota-state-university-south-dakota-naia,Dakota State University,NAIA,Frontier Conference,Madison,South Dakota,https://dsuathletics.com/sports/football/coaches,https://dsuathletics.com/sports/football,https://dsuathletics.com/sports/football,https://x.com/DSUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/512.png,577
dakota-wesleyan-university-south-dakota-naia,Dakota Wesleyan University,NAIA,Great Plains Athletic Conference,Mitchell,South Dakota,https://dwuathletics.com/sports/fball/coaches/index,https://dwuathletics.com/sports/fball,https://dwuathletics.com/sports/fball,https://x.com/dwtigerfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,557
dartmouth-new-hampshire-d1-fcs,Dartmouth,D1-FCS,Ivy,Hanover,New Hampshire,https://dartmouthsports.com/sports/football/coaches,https://dartmouthsports.com/sports/2018/5/29/camps-offered-on-the-dartmouth-college-campus,https://questionnaires.armssoftware.com/03ad0636b738?path=football,https://x.com/DartmouthFTBL,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,1443
davenport-university-michigan-d2,Davenport University,D2,GLIAC,Grand Rapids,Michigan,https://dupanthers.com/sports/football/coaches,https://dupanthers.com/sports/2013/1/3/camps.aspx,https://questionnaires.armssoftware.com/b8262114ecdf,https://x.com/DU_Football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,807
davidson-north-carolina-d1-fcs,Davidson,D1-FCS,Pioneer,Davidson,North Carolina,https://davidsonwildcats.com/sports/football/coaches,https://davidsonfootball.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/9fd3f4e0e154,https://x.com/DavidsonFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,934
dayton-ohio-d1-fcs,Dayton,D1-FCS,Pioneer,Dayton,Ohio,https://daytonflyers.com/sports/football/coaches,https://www.daytonflyersfootball.com/,https://daytonflyers.com/sports/football,https://x.com/daytonfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,779
de-anza-college-california-juco,De Anza College,JUCO,Pacific 7,Cupertino,California,https://www.deanzasports.com/sports/fball/coaches/index,https://www.deanzasports.com/sports/fball/index,https://www.deanzasports.com/sports/recruiting_form_football,https://x.com/deanzaathletics,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1365
dean-college-massachusetts-d3,Dean College,D3,MASCAC,Franklin,Massachusetts,https://deanbulldogs.com/sports/football/coaches,https://deanbulldogs.com/sports/football,https://deanbulldogs.com/sports/football,https://x.com/deancollegefb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/110438.png,1465
defiance-college-ohio-d3,Defiance College,D3,HCAC,Defiance,Ohio,https://www.defianceathletics.com/sports/fball/coaches/index,https://www.defianceathletics.com/sports/fball,https://www.defianceathletics.com/sports/fball,https://x.com/DefiCollegeFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/190.png,808
delaware-delaware-d1-fbs,Delaware,D1-FBS,C-USA,Newark,Delaware,https://bluehens.com/sports/football/coaches,https://www.delawarefootballcamp.com/,https://questionnaires.armssoftware.com/994eae832622,https://x.com/Delaware_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,1217
delaware-state-delaware-d1-fcs,Delaware State,D1-FCS,MEAC,Dover,Delaware,https://dsuhornets.com/sports/football/coaches,https://dsuhornets.com/sports/football,https://questionnaires.armssoftware.com/d50b35477ad7?path=fb,https://x.com/delst_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,1226
delaware-valley-university-pennsylvania-d3,Delaware Valley University,D3,MAC,Doylestown,Pennsylvania,https://athletics.delval.edu/sports/football/coaches,https://athletics.delval.edu/sports/football,https://athletics.delval.edu/sports/football,https://x.com/dvufootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2808.png,1255
delta-state-university-mississippi-d2,Delta State University,D2,Gulf South,Cleveland,Mississippi,https://gostatesmen.com/sports/football/coaches,https://gostatesmen.com/sports/football,https://questionnaires.armssoftware.com/730c69ea09a2,https://x.com/DeltaStateFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2170.png,406
denison-university-ohio-d3,Denison University,D3,NCAC,Granville,Ohio,https://bigred.denison.edu/sports/football/coaches,https://www.denisonfootballcamps.com/,https://bigred.denison.edu/sports/2020/6/15/football_recruit_questionnaire.aspx,https://x.com/dufootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2171.png,870
depauw-university-indiana-d3,DePauw University,D3,NCAC,Greencastle,Indiana,https://depauwtigers.com/sports/football/coaches,https://depauwtigers.com/sports/football,https://questionnaires.armssoftware.com/f97bc5322c35,https://x.com/depauwtigersfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/83.png,642
diablo-valley-college-california-juco,Diablo Valley College,JUCO,Bay 6,Pleasant Hill,California,https://www.dvcvikings.com/sports/fball/coaches/index,https://www.dvcvikings.com/sports/fball,https://dvcvikings.com/sports/fball/Football_Recruiting_Form,https://x.com/DVCVikingsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1365
dickinson-college-pennsylvania-d3,Dickinson College,D3,Centennial,Carlisle,Pennsylvania,https://dickinsonathletics.com/sports/football/coaches,https://dickinsonathletics.com/sports/football,https://dickinsonathletics.com/sports/2022/8/2/football-recruit-questionnaire.aspx,https://x.com/dcreddevilfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2175.png,1147
dickinson-state-university-north-dakota-naia,Dickinson State University,NAIA,Frontier Conference,Dickinson,North Dakota,https://dsubluehawks.com/sports/football/roster#sidearm-roster-coaches,https://dsubluehawks.com/documents/2025/5/8/2025_DSU_FB_Hawk_Camp_Brochure.pdf,https://dsubluehawks.com/sports/football,https://x.com/BlueHawkFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,823
doane-university-nebraska-naia,Doane University,NAIA,Great Plains Athletic Conference,Crete,Nebraska,https://www.doaneathletics.com/sports/fball/coaches/index,https://www.doaneathletics.com/sports/fball/index,https://www.doaneathletics.com/sports/fball,https://x.com/DoaneFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,345
dodge-city-community-college-kansas-juco,Dodge City Community College,JUCO,KJCCC,Dodge City,Kansas,https://goconqs.com/sports/football/roster,https://goconqs.com/sports/football,https://goconqs.com/sports/football,https://x.com/goconqsfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,202
dordt-university-iowa-naia,Dordt University,NAIA,Great Plains Athletic Conference,Sioux Center,Iowa,https://godordt.com/sports/football/coaches,https://godordt.com/sports/2022/8/8/football-camps.aspx,https://godordt.com/sports/football,https://x.com/DordtFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,518
drake-iowa-d1-fcs,Drake,D1-FCS,Pioneer,Des Moines,Iowa,https://godrakebulldogs.com/sports/football/coaches,https://www.drakefootballcamps.com/,https://questionnaires.armssoftware.com/5cdd7884cf6e,https://x.com/drakebulldogsfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,461
duke-north-carolina-d1-fbs,Duke,D1-FBS,ACC,Durham,North Carolina,https://goduke.com/sports/football/coaches,https://dukefootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/fea53f18262f,https://x.com/DukeFOOTBALL,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,1040
duquesne-pennsylvania-d1-fcs,Duquesne,D1-FCS,Northeast,Pittsburgh,Pennsylvania,https://goduquesne.com/sports/football/coaches,https://jerryschmittfootballcamps.totalcamps.com/About%20Us,https://goduquesne.com/sports/football,https://x.com/DuqFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,1005
east-carolina-north-carolina-d1-fbs,East Carolina,D1-FBS,American,Greenville,North Carolina,https://ecupirates.com/sports/football/coaches,https://www.blakeharrellfootballcampsllc.com/,https://www.fieldlevel.com/ecu/football/recruiting,https://x.com/ECUPiratesFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,1127
east-central-community-college-mississippi-juco,East Central Community College,JUCO,MACCC,Decatur,Mississippi,https://ecccathletics.com/sports/fball/coaches/index,https://ecccathletics.com/sports/fball,https://ecccathletics.com/sports/fball,https://x.com/eccc_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,528
east-central-university-oklahoma-d2,East Central University,D2,GAC,Ada,Oklahoma,https://ecutigers.com/sports/football/coaches,https://www.ecufootballcamp.com/,https://www.fieldlevel.com/ecok/football/recruiting,https://x.com/ecutigersfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2191.png,76
east-los-angeles-college-california-juco,East Los Angeles College,JUCO,Metro,Monterey Park,California,https://www.elacathletics.com/sports/fball/coaches/index,https://www.elacathletics.com/sports/fball/index,https://www.elacathletics.com/sports/fball,https://x.com/ELAC_Football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1173
east-mississippi-community-college-mississippi-juco,East Mississippi Community College,JUCO,MACCC,Scooba,Mississippi,https://www.emccathletics.com/sports/fball/coaches/index,https://www.emccathletics.com/sports/fball,https://www.emccathletics.com/sports/fball,https://x.com/EMCCathletics,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,550
east-stroudsburg-university-pennsylvania-d2,East Stroudsburg University,D2,PSAC,East Stroudsburg,Pennsylvania,https://esuwarriors.com/staff-directory,https://football.esuwarriorcamps.com/,https://questionnaires.armssoftware.com/c096c4aa54b2,https://x.com/esu_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2188.png,1260
east-tennessee-state-tennessee-d1-fcs,East Tennessee State,D1-FCS,Southern,Johnson City,Tennessee,https://etsubucs.com/sports/football/coaches,https://etsubucs.com/sports/2023/7/24/_133347007970534047.aspx,https://questionnaires.armssoftware.com/d515302e88a5,https://x.com/ETSUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,846
east-texas-a-m-texas-d1-fcs,East Texas A&M,D1-FCS,Southland,Commerce,Texas,https://lionathletics.com/sports/football/coaches,https://www.clintdolezelfootballcamps.com/,https://lionathletics.com/sports/football,https://x.com/Lions_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2837.png,189
east-texas-baptist-university-texas-d3,East Texas Baptist University,D3,ASC,Marshall,Texas,https://goetbutigers.com/sports/football/coaches,https://football.etbusportscamps.com/,https://goetbutigers.com/sb_output.aspx?frform=8&path=football,https://x.com/ETBU_Football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2194.png,279
eastern-illinois-illinois-d1-fcs,Eastern Illinois,D1-FCS,Ohio Valley,Charleston,Illinois,https://eiupanthers.com/sports/football/coaches,https://eiupanthers.com/sports/2008/9/17/sidebar_sportscamps.aspx#Football,https://questionnaires.armssoftware.com/b793bb41ab3f,https://x.com/EIU_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,574
eastern-kentucky-kentucky-d1-fcs,Eastern Kentucky,D1-FCS,UAC,Richmond,Kentucky,https://ekusports.com/sports/football/coaches,https://www.ekufootballcamps.com/,https://www.fieldlevel.com/eku/football/recruiting,https://x.com/EKUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,744
eastern-michigan-michigan-d1-fbs,Eastern Michigan,D1-FBS,MAC,Ypsilanti,Michigan,https://emueagles.com/sports/football/coaches,https://emufootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/0b95647b5489?path=football,https://x.com/EMUFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,871
eastern-new-mexico-university-new-mexico-d2,Eastern New Mexico University,D2,LSC,Portales,New Mexico,https://goeasternathletics.com/sports/football/coaches,https://easternnewmexicofootballcamps.totalcamps.com/About%20Us,https://goeasternathletics.com/sb_output.aspx?form=11,https://x.com/enmufootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2201.png,347
eastern-oregon-university-oregon-naia,Eastern Oregon University,NAIA,Cascade,La Grande,Oregon,https://eousports.com/sports/football/coaches,https://eousports.com/sports/2016/2/18/FB_0218164458.aspx,https://www.fieldlevel.com/eou/football/recruiting,https://x.com/eoufootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1267
eastern-university-pennsylvania-d3,Eastern University,D3,MAC,Radnor,Pennsylvania,https://goeasterneagles.com/staff-directory/football-department/28,https://goeasterneagles.com/sports/football,https://goeasterneagles.com/news/2021/9/24/eastern-football-recruiting.aspx,https://x.com/EUEaglesFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/127954.png,1241
eastern-washington-washington-d1-fcs,Eastern Washington,D1-FCS,Big Sky,Cheney,Washington,https://goeags.com/sports/football/coaches,https://ewufootball.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/db76d9b577f3,https://x.com/ewuathletics,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,1315
edinboro-university-pennsylvania-d2,Edinboro University,D2,PSAC,Edinboro,Pennsylvania,https://gofightingscots.com/staff-directory,https://gofightingscots.com/sports/2021/5/12/sports-camps.aspx,https://questionnaires.armssoftware.com/09ec29373cf7,https://x.com/edinborofb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2205.png,1026
edward-waters-university-florida-d2,Edward Waters University,D2,SIAC,Jacksonville,Florida,https://ewutigerpride.com/sports/football/coaches/2022,https://ewutigerpride.com/sports/football,https://www.fieldlevel.com/ewc/football/recruiting,https://x.com/ewc_tigersfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2206.png,986
el-camino-college-california-juco,El Camino College,JUCO,Central,Torrance,California,https://eccwarriors.com/sports/fball/coaches/index,https://eccwarriors.com/sports/fball/index,https://www.fieldlevel.com/elcamino/football/recruiting,https://x.com/fbwarriorsecc,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1189
elizabeth-city-state-university-north-carolina-d2,Elizabeth City State University,D2,CIAA,Elizabeth City,North Carolina,https://ecsuvikings.com/staff-directory,https://marcushilliardfootballcamps.launchtrack.events/register/marcus-hilliard-football-camp/information,https://www.fieldlevel.com/ecsu/football/recruiting,https://x.com/ecsufbl,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2207.png,1185
ellsworth-community-college-iowa-juco,Ellsworth Community College,JUCO,Independent,Iowa Falls,Iowa,https://www.eccathletics.com/sports/fball/coaches/index,https://www.eccathletics.com/sports/fball,https://questionnaires.armssoftware.com/1aa65a224bba,https://x.com/ellsworthftball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,526
elmhurst-university-illinois-d3,Elmhurst University,D3,CCIW,Elmhurst,Illinois,https://elmhurstbluejays.com/sports/football/coaches,https://elmhurstbluejays.com/sports/2009/8/5/camps.aspx#FB,https://elmhurstbluejays.com/sports/2019/4/9/football-recruitment-form.aspx?id=106,https://x.com/ElmhurstU_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/72.png,670
elon-north-carolina-d1-fcs,Elon,D1-FCS,CAA,Elon,North Carolina,https://elonphoenix.com/sports/football/roster#sidearm-roster-coaches,https://elonfootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/15f6159d5d21,https://x.com/ElonFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,1005
emory-henry-university-virginia-d3,Emory & Henry University,D3,ODAC,Emory,Virginia,https://www.gowasps.com/sports/fball/coaches/index_football,https://www.gowasps.com/sports/fball/index,https://questionnaires.armssoftware.com/c878e030ab9a,https://x.com/EmoryHenry_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2213.png,874
emory-and-henry-college-virginia-d2,Emory and Henry College,D2,SAC,Emory,Virginia,https://www.gowasps.com/sports/fball/coaches/index_football,https://waspsfootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/c878e030ab9a,https://x.com/EmoryHenry_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2213.png,874
emporia-state-university-kansas-d2,Emporia State University,D2,MIAA,Emporia,Kansas,https://esuhornets.com/sports/football/coaches,https://www.esuhornetfootballcamps.com/,https://www.fieldlevel.com/emporia/football/recruiting,https://x.com/ESUHornetsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2214.png,203
endicott-college-massachusetts-d3,Endicott College,D3,CCC Football,Beverly,Massachusetts,https://www.ecgulls.com/sports/fball/coaches/index,https://www.ecgulls.com/sports/fball,https://www.ecgulls.com/sports/fball,https://x.com/EndicottFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/452.png,1496
erskine-college-south-carolina-d2,Erskine College,D2,Conference Carolinas,Due West,South Carolina,https://erskinesports.com/sports/football/coaches,https://erskinesports.com/sports/2021/7/15/fleet-football-youth-camp,https://www.fieldlevel.com/erskine/football/recruiting,https://x.com/FleetFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/101784.png,858
eureka-college-illinois-d3,Eureka College,D3,NACC,Eureka,Illinois,https://www.eurekareddevils.com/sports/fball/coaches/index,https://www.eurekareddevils.com/sports/fball,https://www.fieldlevel.com/eureka/football/recruiting,https://x.com/ECRDFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/101.png,566
evangel-university-missouri-naia,Evangel University,NAIA,Heart of America Athletic Conference,Springfield,Missouri,https://evangelathletics.com/sports/football,https://www.evangelcamps.com/,https://www.fieldlevel.com/evangel/football/recruiting,https://x.com/evangel_fb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,256
fairleigh-dickinson-university-college-at-florham-new-jersey-d3,Fairleigh Dickinson University - College at Florham,D3,MAC,Madison,New Jersey,https://fdudevils.com/sports/football/coaches,https://fdudevils.com/sports/2009/8/26/GEN_0826094922.aspx,https://www.fieldlevel.com/pgxyk4xf/football/recruiting,https://x.com/FDUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1297
fairmont-state-university-west-virginia-d2,Fairmont State University,D2,MEC,Fairmont,West Virginia,https://fightingfalcons.com/sports/football/coaches,https://falconfootball.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/403e032f0bd0,https://x.com/fairmontstatefb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2986.png,984
faulkner-university-alabama-naia,Faulkner University,NAIA,Southern States,Montgomery,Alabama,https://faulknereagles.com/sports/football/coaches,https://faulknereagles.com/sports/2020/7/31/camps-and-clinics.aspx,https://faulknereagles.com/sports/football,https://x.com/FaulknerFTBL,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,679
fayetteville-state-university-north-carolina-d2,Fayetteville State University,D2,CIAA,Fayetteville,North Carolina,https://fsubroncos.com/sports/football/coaches,https://fsubroncos.com/registrations/#!/camps/,https://fsubroncos.com/sports/football,https://x.com/FSUBroncos,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2220.png,1047
feather-river-college-california-juco,Feather River College,JUCO,NorCal,Quincy,California,https://athletics.frc.edu/sports/fball/coaches/index,https://athletics.frc.edu/sports/fball/index,https://athletics.frc.edu/sports/fball,https://x.com/frc_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1311
ferris-state-university-michigan-d2,Ferris State University,D2,GLIAC,Big Rapids,Michigan,https://www.ferrisstatebulldogs.com/sports/fball/coaches/index,https://www.ferrisstatebulldogs.com/sports/fball,https://www.ferrisstatebulldogs.com/sports/fball,https://x.com/ferrisfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2222.png,845
ferrum-college-virginia-d3,Ferrum College,D3,ODAC,Ferrum,Virginia,https://ferrumpanthers.com/sports/football/coaches,https://ferrumpanthers.com/sports/football,https://ferrumpanthers.com/sports/2022/6/29/football-recruit-form.aspx,https://x.com/FerrumFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/366.png,975
fitchburg-state-university-massachusetts-d3,Fitchburg State University,D3,MASCAC,Fitchburg,Massachusetts,https://www.fitchburgfalcons.com/sports/fball/coaches/index,https://www.fitchburgfalcons.com/sports/fball/index,https://www.fitchburgfalcons.com/sports/fball,https://x.com/FSUFalconsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/114.png,1451
fiu-florida-d1-fbs,FIU,D1-FBS,C-USA,Miami,Florida,https://fiusports.com/sports/football/roster?path=football#sidearm-roster-coaches,https://fiusports.com/sports/football,https://fiusports.com/sports/football,https://x.com/FIUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,1230
florida-florida-d1-fbs,Florida,D1-FBS,SEC,Gainesville,Florida,https://floridagators.com/sports/football/coaches,https://floridagators.com/sports/2015/12/10/_camps_,https://www.fieldlevel.com/d4fnxyh3/football/recruiting,https://x.com/GatorsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,973
florida-a-m-florida-d1-fcs,Florida A&M,D1-FCS,SWAC,Tallahassee,Florida,https://famuathletics.com/sports/football/coaches/2025,https://famuathletics.com/sports/football,https://www.fieldlevel.com/famu/football/recruiting,https://x.com/FAMU_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,844
florida-atlantic-florida-d1-fbs,Florida Atlantic,D1-FBS,American,Boca Raton,Florida,https://fausports.com/sports/football/coaches,https://fausports.com/sports/2018/5/25/camps-fau-camps-html,https://questionnaires.armssoftware.com/4f0d0d975c59,https://x.com/faufootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,1211
florida-memorial-university-florida-naia,Florida Memorial University,NAIA,Sun,Miami Gardens,Florida,https://athletics.fmu.edu/sports/football/roster/coaches/timothy-harris/266,https://athletics.fmu.edu/splash.aspx?id=splash_23&path=fball,https://www.wearefc.com/SIDHelp.php?action=form&parameters=1,https://x.com/fmulionsfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1220
florida-state-florida-d1-fbs,Florida State,D1-FBS,ACC,Tallahassee,Florida,https://seminoles.com/sports/football/coaches,https://www.coachnorvellcamps.com/,https://college.jumpforward.com/questionnaire.aspx?iid=348&sportid=18,https://x.com/FSUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,844
foothill-college-california-juco,Foothill College,JUCO,Pacific 7,Los Altos Hills,California,https://foothill.prestosports.com/sports/fball/coaches/index,https://foothill.prestosports.com/sports/fball/index,https://foothill.prestosports.com/information/Recruiting_Questionnaire,https://x.com/owlfootball_,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1371
fordham-new-york-d1-fcs,Fordham,D1-FCS,Patriot,New York,New York,https://fordhamsports.com/sports/football/coaches,https://www.joeconlinfootballcamps.com/,https://questionnaires.armssoftware.com/f8b363467a11,https://x.com/FORDHAMFOOTBALL,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,1317
fort-hays-state-university-kansas-d2,Fort Hays State University,D2,MIAA,Hays,Kansas,https://fhsuathletics.com/sports/football/coaches,https://fhsuathletics.com/sports/2010/7/8/FB_0708104858.aspx,https://fhsuathletics.com/sports/football,https://x.com/fhsufootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,245
fort-lauderdale-florida-naia,Fort Lauderdale,NAIA,Independent,Fort Lauderdale,Florida,https://uftlathletics.com/sports/football/roster?path=football#sidearm-roster-coaches,https://uftlathletics.com/sports/football,https://uftlathletics.com/sports/2021/6/23/recruiting-questionnaire.aspx,https://mobile.twitter.com/uftlfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1218
